id,listing_url,name,picture_url,latitude,longitude,accommodates,beds,price,cleaning_fee,number_of_reviews,review_scores_rating,reviews_per_month,minimum_nights
8521,https://www.airbnb.com/rooms/8521,SunsplashedSerenity walk to Harvard & Fresh Pond,https://a0.muscache.com/im/pictures/30536/072e0a55_original.jpg?aki_policy=large,42.38329,-71.13617,5,2,150,50,34,95,0.26,3
11169,https://www.airbnb.com/rooms/11169,Lovely Studio Room: Thu-Mons Near Universities!,https://a0.muscache.com/im/pictures/75383179/7e2abd3d_original.jpg?aki_policy=large,42.39469,-71.13223,3,1,105,0,145,95,1.16,2
11945,https://www.airbnb.com/rooms/11945,Near Harvard: Safe & Lovely Room,https://a0.muscache.com/im/pictures/88bf993e-1956-4075-9dae-5d0deec3cd73.jpg?aki_policy=large,42.39454,-71.13431,1,1,75,0,34,98,0.26,3
19581,https://www.airbnb.com/rooms/19581,"Furnished suite, Windsor",https://a0.muscache.com/im/pictures/188f1b4b-f37b-473c-b28c-3962050e6fdc.jpg?aki_policy=large,42.36276,-71.09765,1,1,185,45,6,80,0.05,4
22006,https://www.airbnb.com/rooms/22006,B & B near Harvard's Quad Houses,https://a0.muscache.com/im/pictures/10277743/5814c0d6_original.jpg?aki_policy=large,42.3867,-71.12387,2,1,110,0,86,96,0.87,2
24063,https://www.airbnb.com/rooms/24063,Riverbend Bed and Breakfast,https://a0.muscache.com/im/pictures/2666918/fe5826b6_original.jpg?aki_policy=large,42.37606,-71.14041,1,2,110,0,178,97,1.45,2
26531,https://www.airbnb.com/rooms/26531,CENTRAL LOCATION IN HEART OF CAMBRIDGE,https://a0.muscache.com/im/pictures/08520910-345d-46e1-852f-bf58c29f1e64.jpg?aki_policy=large,42.3719,-71.11569,2,2,200,100,4,80,0.03,4
27498,https://www.airbnb.com/rooms/27498,Furnished suite 2 @ the Windsor,https://a0.muscache.com/im/pictures/bab30c3c-ff3c-4a1c-bbeb-72c3928d2008.jpg?aki_policy=large,42.36381,-71.09754,2,1,250,45,11,88,0.09,5
79762,https://www.airbnb.com/rooms/79762,Cambridge Getaway @ Harvard & MIT,https://a0.muscache.com/im/pictures/540299/82cb0305_original.jpg?aki_policy=large,42.3695,-71.09921,5,3,225,50,350,97,3.15,3
106474,https://www.airbnb.com/rooms/106474,large furnished suite in Central sq,https://a0.muscache.com/im/pictures/f4794a48-e943-40c3-9262-20a38d687750.jpg?aki_policy=large,42.3627,-71.09645,3,1,260,45,15,96,0.14,5
108898,https://www.airbnb.com/rooms/108898,"""The Treehouse"" :  Elegant living near Harvard",https://a0.muscache.com/im/pictures/4382175/5853951c_original.jpg?aki_policy=large,42.38377,-71.13543,4,1,130,50,18,93,0.16,2
219471,https://www.airbnb.com/rooms/219471,"A+ Clean & Safe 1Br @ MIT, Kendall, Back Bay",https://a0.muscache.com/im/pictures/20ea3040-ea3c-4be6-bb05-78b4e3297176.jpg?aki_policy=large,42.36109,-71.10425,2,1,144,120,59,89,0.57,10
231115,https://www.airbnb.com/rooms/231115,HARVARD MIT STANDALONE CARRIAGE HOUSE LOFT!,https://a0.muscache.com/im/pictures/2419060/a3e76d0f_original.jpg?aki_policy=large,42.36771,-71.1058,4,1,225,150,173,98,1.64,30
280304,https://www.airbnb.com/rooms/280304,#17-2 Large 1BR Apt. in Harvard Sq!,https://a0.muscache.com/im/pictures/60347534/7d9f0d7e_original.jpg?aki_policy=large,42.37036,-71.11496,4,1,194,85,57,91,0.79,3
321847,https://www.airbnb.com/rooms/321847,"New condo in Central Sq - 2BR, 2BA",https://a0.muscache.com/im/pictures/3883621/7efb1c99_original.jpg?aki_policy=large,42.36549,-71.098,6,4,300,100,57,96,0.58,2
326170,https://www.airbnb.com/rooms/326170,Two-room suite near Harvard Univ. with parking,https://a0.muscache.com/im/pictures/3537183/d4f057dd_original.jpg?aki_policy=large,42.38247,-71.11403,3,1,110,30,224,97,2.2,1
405144,https://www.airbnb.com/rooms/405144,Apartment in Harvard's Backyard,https://a0.muscache.com/im/pictures/4569264/44b79f6b_original.jpg?aki_policy=large,42.37125,-71.11105,4,1,180,90,54,95,0.54,31
405548,https://www.airbnb.com/rooms/405548,Holidays in Cambridge $150/night (flexible),https://a0.muscache.com/im/pictures/4576262/713620df_original.jpg?aki_policy=large,42.38258,-71.1371,4,4,150,50,2,100,0.02,2
445407,https://www.airbnb.com/rooms/445407,East Cambridge Apartment ,https://a0.muscache.com/im/pictures/5736349/41af1213_original.jpg?aki_policy=large,42.37363,-71.08909,6,6,350,75,49,99,0.5,2
459074,https://www.airbnb.com/rooms/459074,Studio steps from MIT and Harvard!,https://a0.muscache.com/im/pictures/dc8133d7-5d9f-4fe0-b868-39bb480a6015.jpg?aki_policy=large,42.36291,-71.10435,2,1,100,40,381,96,3.89,2
464471,https://www.airbnb.com/rooms/464471,"HarvardMIT,InmanSq,clean,sunny apt.",https://a0.muscache.com/im/pictures/42254246/91c1b831_original.jpg?aki_policy=large,42.37317,-71.09743,3,1,175,75,281,96,2.85,91
742574,https://www.airbnb.com/rooms/742574,See Yourself in Central Square,https://a0.muscache.com/im/pictures/12207115/806440bc_original.jpg?aki_policy=large,42.36486,-71.10328,3,2,150,50,126,92,1.38,30
798213,https://www.airbnb.com/rooms/798213,Cambridge-Alewife-Davis-Tufts-Porter Sq-Harvard Sq,https://a0.muscache.com/im/pictures/28446348/a28b8a09_original.jpg?aki_policy=large,42.40168,-71.13512,2,1,65,15,379,94,4.41,1
810461,https://www.airbnb.com/rooms/810461,Suite Central B&B in the Heart of Cambridge,https://a0.muscache.com/im/pictures/17748229/87303c51_original.jpg?aki_policy=large,42.37047,-71.09781,2,1,98,0,275,99,3.2,2
860634,https://www.airbnb.com/rooms/860634,Home on quiet street near Harvard,https://a0.muscache.com/im/pictures/84a0e5df-1dbe-4a60-a674-c61c76cf1ab2.jpg?aki_policy=large,42.38391,-71.11449,2,1,70,0,437,98,4.99,1
910408,https://www.airbnb.com/rooms/910408,Full Term Housing in Mid Cambridge MA!,https://a0.muscache.com/im/pictures/88394741/c6e7d8e3_original.jpg?aki_policy=large,42.37039,-71.10645,2,1,100,0,6,96,0.07,300
1054635,https://www.airbnb.com/rooms/1054635,"Sunny, lg 1-br, heart of Cambridge",https://a0.muscache.com/im/pictures/15861671/a53a984f_original.jpg?aki_policy=large,42.37254,-71.1126,3,1,125,200,10,98,0.12,91
1067104,https://www.airbnb.com/rooms/1067104,Harvard Tufts MIT: Artist's Home,https://a0.muscache.com/im/pictures/c81428bb-259f-405e-afd0-323cc37fc727.jpg?aki_policy=large,42.39177,-71.13116,2,1,79,75,17,100,0.23,145
1097262,https://www.airbnb.com/rooms/1097262,Harvard/MIT/BU/Central Square Room,https://a0.muscache.com/im/pictures/91480300/5645f361_original.jpg?aki_policy=large,42.35629,-71.11095,2,1,70,120,43,95,0.5,30
1130655,https://www.airbnb.com/rooms/1130655,Bedroom in a Cambridge Condominium/Best Location,https://a0.muscache.com/im/pictures/105549206/87a623a2_original.jpg?aki_policy=large,42.38454,-71.1156,1,1,125,0,63,96,0.73,91
1140201,https://www.airbnb.com/rooms/1140201,Great Room Near Harvard/MIT/BU,https://a0.muscache.com/im/pictures/91482021/45200a12_original.jpg?aki_policy=large,42.36112,-71.1066,1,1,70,120,66,94,0.77,30
1141088,https://www.airbnb.com/rooms/1141088,MIT/Harvard/Inman- 2 Bedroom Apt.,https://a0.muscache.com/im/pictures/b47ef4a1-8d27-4b62-afe5-cce89f719903.jpg?aki_policy=large,42.37117,-71.09685,4,2,179,50,419,94,4.84,2
1143701,https://www.airbnb.com/rooms/1143701,Beautiful Light-Filled Bedroom/Best Location,https://a0.muscache.com/im/pictures/17732689/f883850a_original.jpg?aki_policy=large,42.38884,-71.12048,1,1,125,0,82,97,0.95,91
1154298,https://www.airbnb.com/rooms/1154298,Quiet private room in N. Cambridge,https://a0.muscache.com/im/pictures/19622257/a64388de_original.jpg?aki_policy=large,42.40021,-71.13643,3,1,65,10,364,93,4.3,1
1193875,https://www.airbnb.com/rooms/1193875,Large Downstairs Room,https://a0.muscache.com/im/pictures/b8831cc5-a047-4fa7-afbc-87d3211f6ff7.jpg?aki_policy=large,42.36433,-71.09911,2,1,33,0,168,90,1.98,1
1215512,https://www.airbnb.com/rooms/1215512,Minutes to Harvard Square,https://a0.muscache.com/im/pictures/70684238/b9e9321f_original.jpg?aki_policy=large,42.37824,-71.14915,3,2,160,60,16,99,0.25,91
1216161,https://www.airbnb.com/rooms/1216161,"Spacious townhouse in Cambridge, MA",https://a0.muscache.com/im/pictures/18295417/cfe2305f_original.jpg?aki_policy=large,42.3762,-71.10919,5,3,135,200,3,100,0.06,91
1225831,https://www.airbnb.com/rooms/1225831,Victorian Charm MIT/Harvard/Kendall/Central-1BR,https://a0.muscache.com/im/pictures/28337546/38f90abb_original.jpg?aki_policy=large,42.36458,-71.09845,3,2,155,35,432,97,5.04,3
1276962,https://www.airbnb.com/rooms/1276962,"Cambridge Apt, walk to MIT, Harvard",https://a0.muscache.com/im/pictures/3fa77208-c892-4ea6-bab0-fb59efb51ca0.jpg?aki_policy=large,42.3678,-71.10175,3,2,200,70,119,98,1.99,3
1307195,https://www.airbnb.com/rooms/1307195,Harvard and MIT - Enjoy Comfort and Convenience!,https://a0.muscache.com/im/pictures/c4354629-b519-4f18-b951-b945bf5dfd77.jpg?aki_policy=large,42.36392,-71.10191,6,3,469,120,420,96,5.95,2
1315920,https://www.airbnb.com/rooms/1315920,Harvard or MIT walk 2 bedroom 2 baths,https://a0.muscache.com/im/pictures/21074410/f647429a_original.jpg?aki_policy=large,42.36986,-71.09583,4,2,698,100,37,96,0.44,1
1330779,https://www.airbnb.com/rooms/1330779,Huron Village Lower Unit Harvard Sq,https://a0.muscache.com/im/pictures/20164428/93e4b25a_original.jpg?aki_policy=large,42.38905,-71.12425,4,2,200,80,65,97,0.78,7
1341022,https://www.airbnb.com/rooms/1341022,"Long term only, Modern Entire Condo MIT/MGH $3600",https://a0.muscache.com/im/pictures/b4f4cbb7-418d-464a-9daa-663c5c5d9f04.jpg?aki_policy=large,42.36821,-71.09436,4,2,134,125,41,98,0.49,91
1404377,https://www.airbnb.com/rooms/1404377,Renovated Brownstone - MIT/Kendall,https://a0.muscache.com/im/pictures/48528749/21f383bc_original.jpg?aki_policy=large,42.36743,-71.08458,2,1,140,35,307,98,3.67,2
1406416,https://www.airbnb.com/rooms/1406416,City living at its finest!,https://a0.muscache.com/im/pictures/48532157/68e56c0c_original.jpg?aki_policy=large,42.37143,-71.07881,2,2,140,35,199,97,2.49,2
1502981,https://www.airbnb.com/rooms/1502981,"Nice room, Porter Square / Harvard",https://a0.muscache.com/im/pictures/36293714/5cd6d8c2_original.jpg?aki_policy=large,42.38538,-71.11996,2,1,95,0,124,97,1.65,3
1609674,https://www.airbnb.com/rooms/1609674,HARVARD SQUARE APT MIT/BOSTON CLOSE,https://a0.muscache.com/im/pictures/25144114/f59f849a_original.jpg?aki_policy=large,42.37599,-71.11792,4,2,375,25,55,96,0.67,91
1619471,https://www.airbnb.com/rooms/1619471,Charming Room Near Harvard Square,https://a0.muscache.com/im/pictures/fe00c788-56b1-4b3a-993d-38f83aa82acb.jpg?aki_policy=large,42.37384,-71.10719,2,1,140,50,104,99,1.27,2
1619859,https://www.airbnb.com/rooms/1619859,Entire 1BR Harvard Sq / Porter Sq,https://a0.muscache.com/im/pictures/24318754/4c1f498e_original.jpg?aki_policy=large,42.38848,-71.12592,2,1,120,50,1,80,0.01,91
1632003,https://www.airbnb.com/rooms/1632003,2 Cozy Rooms Near Harvard Square,https://a0.muscache.com/im/pictures/5576faab-99e6-47bc-a160-c2f74e0d5c1a.jpg?aki_policy=large,42.37209,-71.10328,4,2,170,50,43,99,0.53,2
1644730,https://www.airbnb.com/rooms/1644730,#19-3 Cozy Apartment in Harvard Sq!,https://a0.muscache.com/im/pictures/feae6bab-0ee4-4b50-b4ad-b8a611b7f0ca.jpg?aki_policy=large,42.37025,-71.1147,4,2,240,85,44,85,0.56,4
1711476,https://www.airbnb.com/rooms/1711476,"Serene & cozy 1BR oasis, walk to  Harvard Square!",https://a0.muscache.com/im/pictures/46f8bb27-2342-4a11-865e-a6f3c157c5b8.jpg?aki_policy=large,42.37485,-71.10563,2,1,90,100,57,96,1.09,32
1799157,https://www.airbnb.com/rooms/1799157,Cambridge Large Room available Long term.,https://a0.muscache.com/im/pictures/25342304/18ba03dd_original.jpg?aki_policy=large,42.37617,-71.1544,1,1,79,0,31,97,0.38,32
1840256,https://www.airbnb.com/rooms/1840256,Lux 1 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/79081039/25e19f13_original.jpg?aki_policy=large,42.36183,-71.0846,3,2,259,100,18,94,0.24,29
1855969,https://www.airbnb.com/rooms/1855969,Lux 2 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/56034545/91d1f2d3_original.jpg?aki_policy=large,42.36342,-71.08281,5,3,272,100,31,99,0.4,29
1881771,https://www.airbnb.com/rooms/1881771,"It's home, Cambridge! (2BD/2BT)",https://a0.muscache.com/im/pictures/51811008/9f5130ba_original.jpg?aki_policy=large,42.35564,-71.11298,3,2,225,100,60,94,0.76,3
1892854,https://www.airbnb.com/rooms/1892854,Professor's perfect pied-à-terre,https://a0.muscache.com/im/pictures/32078529/7c8bb490_original.jpg?aki_policy=large,42.37315,-71.11268,3,1,330,60,6,100,0.1,91
1893287,https://www.airbnb.com/rooms/1893287,Bright Convenient Apt Harvard / MIT,https://a0.muscache.com/im/pictures/cd13f24b-f7cc-4881-bd3a-32abb721281a.jpg?aki_policy=large,42.36563,-71.10043,2,1,160,95,159,98,1.99,2
1935343,https://www.airbnb.com/rooms/1935343,"Cute, clean & it’s all yours-1 bed- great location",https://a0.muscache.com/im/pictures/4746d013-1374-4a29-8180-f8fd50bad6ab.jpg?aki_policy=large,42.35698,-71.10859,2,1,145,40,184,95,2.38,2
1984737,https://www.airbnb.com/rooms/1984737,Charming Harvard Victorian,https://a0.muscache.com/im/pictures/76761d3a-7261-4ee8-b38c-7fcf1c6bacfd.jpg?aki_policy=large,42.38116,-71.13326,10,5,425,185,294,95,3.98,2
2030680,https://www.airbnb.com/rooms/2030680,Cozy Room in a Charming Townhouse,https://a0.muscache.com/im/pictures/29369170/8a522f9e_original.jpg?aki_policy=large,42.37852,-71.15249,2,1,125,100,26,98,0.35,1
2038283,https://www.airbnb.com/rooms/2038283,Stay Across from Harvard's Campus!,https://a0.muscache.com/im/pictures/29244079/6ab10dfe_original.jpg?aki_policy=large,42.37217,-71.11453,2,1,110,60,133,96,1.7,3
2092181,https://www.airbnb.com/rooms/2092181,Hammock Haven in Cambridge (entire place!),https://a0.muscache.com/im/pictures/6ab790db-6563-4cc0-94db-9f023a84071d.jpg?aki_policy=large,42.37278,-71.09002,2,1,85,35,46,98,0.63,1
2098613,https://www.airbnb.com/rooms/2098613,"Clean cozy bedroom, parking incl.",https://a0.muscache.com/im/pictures/74196121/6f745517_original.jpg?aki_policy=large,42.35518,-71.10914,2,1,75,0,84,99,1.35,2
2176599,https://www.airbnb.com/rooms/2176599,Lux 1 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/51407813/4dfc7a44_original.jpg?aki_policy=large,42.36322,-71.08456,3,2,259,100,5,96,0.07,29
2223447,https://www.airbnb.com/rooms/2223447,HarvardSq. Bright&Quiet 1 BdrApt MONTHLY/LONG TERM,https://a0.muscache.com/im/pictures/64537705/4c9f468a_original.jpg?aki_policy=large,42.37109,-71.11066,2,1,95,85,34,92,0.53,91
2244415,https://www.airbnb.com/rooms/2244415,❤Harvard❤MIT❤Parking ❤Clean❤Quiet❤Full Apartment❤,https://a0.muscache.com/im/pictures/5a542444-8ee8-4f12-92c3-4500e61520e5.jpg?aki_policy=large,42.37248,-71.11488,4,2,329,100,79,93,1.05,2
2290052,https://www.airbnb.com/rooms/2290052,"Cozy Private Room in Cambridge, MA",https://a0.muscache.com/im/pictures/53709022/a4fbe448_original.jpg?aki_policy=large,42.37145,-71.09575,2,1,120,25,50,97,0.66,3
2359793,https://www.airbnb.com/rooms/2359793,Cambridge--Tufts--Lesley--Porter Sq--Harvard Sq,https://a0.muscache.com/im/pictures/31468062/e992bfeb_original.jpg?aki_policy=large,42.40182,-71.13523,2,1,60,15,194,95,2.54,1
2451591,https://www.airbnb.com/rooms/2451591,Large Master Bedroom + Full Private Bath,https://a0.muscache.com/im/pictures/e61aebc0-cd7e-4e2a-aef3-82797cb1ed62.jpg?aki_policy=large,42.36151,-71.1048,1,1,129,85,19,95,0.25,5
2467252,https://www.airbnb.com/rooms/2467252,"West Cambridge,  1 or 2 BR in House near Harvard",https://a0.muscache.com/im/pictures/32741319/149c4dcf_original.jpg?aki_policy=large,42.38155,-71.12886,4,3,125,50,216,98,2.85,2
2538983,https://www.airbnb.com/rooms/2538983,Spacious 2 bedrooms Apt-Roof deck NO Cleaning fee,https://a0.muscache.com/im/pictures/38063822/324b4c94_original.jpg?aki_policy=large,42.35704,-71.10909,4,2,350,0,369,97,6.19,1
2580942,https://www.airbnb.com/rooms/2580942,Cambridge Getaway @ MIT and Harvard,https://a0.muscache.com/im/pictures/34015242/c59b782a_original.jpg?aki_policy=large,42.3695,-71.09921,5,4,250,50,259,98,3.49,3
2642323,https://www.airbnb.com/rooms/2642323,Huron Village Upper Unit Harvard Sq,https://a0.muscache.com/im/pictures/34654306/41162149_original.jpg?aki_policy=large,42.38817,-71.14601,6,3,250,100,43,94,0.57,7
2692752,https://www.airbnb.com/rooms/2692752,Country home in the city center.,https://a0.muscache.com/im/pictures/35212808/97a1338c_original.jpg?aki_policy=large,42.36431,-71.1029,2,1,95,0,65,95,0.87,2
2875646,https://www.airbnb.com/rooms/2875646,Cozy and bright 1 bed near MIT-Kendall Sq-Harvrd,https://a0.muscache.com/im/pictures/4e6a6a7b-daa1-48d0-aa62-2944ecb50f00.jpg?aki_policy=large,42.37259,-71.08941,2,1,115,45,109,96,1.46,1
2879039,https://www.airbnb.com/rooms/2879039,Lux 1 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/80854704/d6516b6d_original.jpg?aki_policy=large,42.36198,-71.08437,3,2,220,100,14,96,0.19,29
2914111,https://www.airbnb.com/rooms/2914111,Friendly Pleasant Place,https://a0.muscache.com/im/pictures/94585fea-9c3b-4610-9a64-8cf5b1423bbe.jpg?aki_policy=large,42.36397,-71.10712,2,1,107,0,245,95,3.29,2
3021937,https://www.airbnb.com/rooms/3021937,Large Room in Spacious Apartment,https://a0.muscache.com/im/pictures/72d08d5c-e74d-44bc-a021-b9a40c605d32.jpg?aki_policy=large,42.3569,-71.10948,2,1,86,120,9,93,0.12,14
3050185,https://www.airbnb.com/rooms/3050185,"Cambridge home by Fresh Pond, 10 min to Harvard",https://a0.muscache.com/im/pictures/e9eb1961-033b-454a-9acf-b2d514fdf2d6.jpg?aki_policy=large,42.37569,-71.15102,5,3,245,200,4,95,0.06,330
3100411,https://www.airbnb.com/rooms/3100411,Harvard MIT Boston Convention Perfect Location,https://a0.muscache.com/im/pictures/46351152/a0cafa4c_original.jpg?aki_policy=large,42.37114,-71.11273,4,2,429,100,42,90,0.57,2
3168152,https://www.airbnb.com/rooms/3168152,Private room near Harvard/MIT/BU,https://a0.muscache.com/im/pictures/48152936/4ffd59e5_original.jpg?aki_policy=large,42.35898,-71.11312,2,2,130,0,19,91,0.26,1
3200813,https://www.airbnb.com/rooms/3200813,Superb 2 bed 1 mile to Harvard Yard,https://a0.muscache.com/im/pictures/40737878/cae22ecf_original.jpg?aki_policy=large,42.38929,-71.12683,4,2,225,55,3,93,0.04,200
3209676,https://www.airbnb.com/rooms/3209676,"Lovely 2BR Apartment, Excellent location",https://a0.muscache.com/im/pictures/44771937/648ff594_original.jpg?aki_policy=large,42.38835,-71.1276,4,2,147,55,1,100,0.01,95
3234995,https://www.airbnb.com/rooms/3234995,"Lovely, large 3 room apartment",https://a0.muscache.com/im/pictures/c5ef15df-a37f-4e6d-8ad6-8f94512d7fd3.jpg?aki_policy=large,42.37764,-71.12601,2,1,300,0,54,99,1.48,2
3247833,https://www.airbnb.com/rooms/3247833,Lovely East Cambridge Apartment,https://a0.muscache.com/im/pictures/12e1e3a0-bec0-47ca-be81-f95ec9a74d63.jpg?aki_policy=large,42.36981,-71.09263,5,4,225,80,352,96,5.47,2
3316734,https://www.airbnb.com/rooms/3316734,"Quiet 3rd fl, lovely light, lofted full mattress",https://a0.muscache.com/im/pictures/42084450/bdb74296_original.jpg?aki_policy=large,42.38957,-71.12755,2,1,57,25,5,92,0.09,91
3334098,https://www.airbnb.com/rooms/3334098,"WELL-APPOINTED, BRIGHT AND SPACIOUS",https://a0.muscache.com/im/pictures/18925324-7c35-4278-acf0-c9669d9465ba.jpg?aki_policy=large,42.36902,-71.0857,4,2,265,150,45,98,0.63,3
3340412,https://www.airbnb.com/rooms/3340412,The Queens of Waterbridge,https://a0.muscache.com/im/pictures/42355808/8073c25d_original.jpg?aki_policy=large,42.37462,-71.15023,6,3,150,50,48,98,0.79,3
3352446,https://www.airbnb.com/rooms/3352446,"Near Harvard/MIT/Tufts: Pet OK, backyard, lovely!",https://a0.muscache.com/im/pictures/aa731f4f-34ec-408e-9657-932a50589ea7.jpg?aki_policy=large,42.37778,-71.14997,7,3,209,100,0,0,0,2
3375100,https://www.airbnb.com/rooms/3375100,"21 - Near Harvard,Sun-filled,Queen bed",https://a0.muscache.com/im/pictures/65800575/dd204e7a_original.jpg?aki_policy=large,42.38274,-71.13631,1,1,94,50,36,84,0.51,91
3434822,https://www.airbnb.com/rooms/3434822,Harvard MIT: Artist's Home,https://a0.muscache.com/im/pictures/44418997/677f8407_original.jpg?aki_policy=large,42.39403,-71.13094,2,1,79,125,30,98,0.41,90
3474824,https://www.airbnb.com/rooms/3474824,"Quiet Studio near MIT, Harvard & BU",https://a0.muscache.com/im/pictures/62735867/8795ecea_original.jpg?aki_policy=large,42.35903,-71.10812,2,1,144,50,219,97,3.02,2
3475883,https://www.airbnb.com/rooms/3475883,Queen Bed (Liz) at Waterbridge,https://a0.muscache.com/im/pictures/44396927/8f3b6818_original.jpg?aki_policy=large,42.37514,-71.15054,1,1,65,20,43,99,0.6,3
3519954,https://www.airbnb.com/rooms/3519954,Queen Bed (Victoria) at Waterbridge,https://a0.muscache.com/im/pictures/44425431/197d58d8_original.jpg?aki_policy=large,42.37558,-71.15201,2,1,65,20,44,97,0.61,3
3538589,https://www.airbnb.com/rooms/3538589,Two bedroom third floor apartment,https://a0.muscache.com/im/pictures/45078984/5c40427c_original.jpg?aki_policy=large,42.38263,-71.11439,4,2,160,0,130,95,1.81,3
3554581,https://www.airbnb.com/rooms/3554581,Nice light lofted 3rd floor corner room.,https://a0.muscache.com/im/pictures/44894661/8dc2dc85_original.jpg?aki_policy=large,42.38975,-71.12746,1,1,55,10,5,96,0.07,91
3578005,https://www.airbnb.com/rooms/3578005,Sunny large 2BR steps to Harvard sq,https://a0.muscache.com/im/pictures/dd9d7f7f-9c46-4e03-b848-360b5663dd97.jpg?aki_policy=large,42.37503,-71.10491,5,4,250,100,19,92,0.27,1
3610778,https://www.airbnb.com/rooms/3610778,Private Room with Bunk Bed near Harvard/MIT,https://a0.muscache.com/im/pictures/07531028-f469-452b-8f50-cc9a8f0b4c60.jpg?aki_policy=large,42.36903,-71.08794,3,2,160,50,27,96,0.38,30
3649162,https://www.airbnb.com/rooms/3649162,Walk to MIT or Harvard!  Perfect for a family,https://a0.muscache.com/im/pictures/9883ed7e-5dd8-4e41-8855-5b67a9723c77.jpg?aki_policy=large,42.36357,-71.10297,4,3,250,125,11,100,0.17,5
3652550,https://www.airbnb.com/rooms/3652550,#34-2 Charming Apt in Porter Sq!,https://a0.muscache.com/im/pictures/48454219/ffc5a18b_original.jpg?aki_policy=large,42.38768,-71.1248,3,2,185,70,38,90,0.53,3
3678159,https://www.airbnb.com/rooms/3678159,One bedroom in charming 2BR Cambridge apartment,https://a0.muscache.com/im/pictures/2d8377e3-c28c-49c2-8295-f00952a0af94.jpg?aki_policy=large,42.36779,-71.11222,2,1,99,30,69,94,1.44,1
3684345,https://www.airbnb.com/rooms/3684345,Lux 2 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/56033726/0c115cb2_original.jpg?aki_policy=large,42.36338,-71.08365,5,3,272,100,10,93,0.14,29
3740822,https://www.airbnb.com/rooms/3740822,Lux 2BR Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/79516376/d5057a9c_original.jpg?aki_policy=large,42.36366,-71.08329,5,3,337,100,15,95,0.21,29
3767665,https://www.airbnb.com/rooms/3767665,Lovely apartment near Harvard/MIT,https://a0.muscache.com/im/pictures/70056311/e6c97b49_original.jpg?aki_policy=large,42.37106,-71.10772,1,1,80,30,11,96,0.16,31
3774900,https://www.airbnb.com/rooms/3774900,City Oasis |Deck & Yard |Walk To Harvard MIT Train,https://a0.muscache.com/im/pictures/51128461/be1bcffe_original.jpg?aki_policy=large,42.36079,-71.11365,4,1,100,60,261,96,3.73,2
3796979,https://www.airbnb.com/rooms/3796979,#34-1 Great apartment in Cambridge!,https://a0.muscache.com/im/pictures/80754372/5b5e1b9f_original.jpg?aki_policy=large,42.38673,-71.12364,3,1,165,90,30,92,0.43,3
3820596,https://www.airbnb.com/rooms/3820596,Pleasant corner room with 4 windows,https://a0.muscache.com/im/pictures/48063645/7140ca46_original.jpg?aki_policy=large,42.38822,-71.12687,1,1,70,25,5,80,0.07,210
3885435,https://www.airbnb.com/rooms/3885435,Spacious Private Room in Cambridge,https://a0.muscache.com/im/pictures/53709588/6af26916_original.jpg?aki_policy=large,42.37359,-71.09549,2,1,82,20,30,93,0.43,3
3894437,https://www.airbnb.com/rooms/3894437,Lovely Studio Near Porter&Harvard,https://a0.muscache.com/im/pictures/49135444/31769808_original.jpg?aki_policy=large,42.38856,-71.12594,2,1,122,55,3,100,0.05,50
3945567,https://www.airbnb.com/rooms/3945567,Peaceful One-Bedroom Apartment,https://a0.muscache.com/im/pictures/72821602/3972e85f_original.jpg?aki_policy=large,42.39511,-71.13134,2,1,140,35,62,98,0.98,2
3966829,https://www.airbnb.com/rooms/3966829,Sunny Base close to MIT,https://a0.muscache.com/im/pictures/49892294/b104333e_original.jpg?aki_policy=large,42.36693,-71.09921,4,2,84,80,34,94,0.48,91
4112094,https://www.airbnb.com/rooms/4112094,Cambridge Studio Apartment,https://a0.muscache.com/im/pictures/2a6ba784-c9cb-44d3-9294-ac363c7edbfd.jpg?aki_policy=large,42.37869,-71.14482,5,3,120,0,206,91,2.95,1
4116478,https://www.airbnb.com/rooms/4116478,Great House in Central Square,https://a0.muscache.com/im/pictures/51749145/e2bdf9f0_original.jpg?aki_policy=large,42.36312,-71.10284,10,5,350,100,149,93,2.17,2
4168303,https://www.airbnb.com/rooms/4168303,Transformable bedroom A with bath,https://a0.muscache.com/im/pictures/53564317/d7be8526_original.jpg?aki_policy=large,42.369,-71.09653,2,1,105,65,17,93,0.25,45
4209359,https://www.airbnb.com/rooms/4209359,#1B SPOTLESS STUDIO APT - HARVARD/MIT CAMBRIDGE!,https://a0.muscache.com/im/pictures/72127881/8e47cb34_original.jpg?aki_policy=large,42.3677,-71.10584,1,2,99,150,180,99,2.84,30
4216908,https://www.airbnb.com/rooms/4216908,"Quiet home near Porter, Harvard. On Red Line",https://a0.muscache.com/im/pictures/d2c7a3b9-657c-4f39-b576-7d018a36f97a.jpg?aki_policy=large,42.38954,-71.11806,5,3,275,0,18,99,0.52,1
