id,listing_url,name,picture_url,latitude,longitude,accommodates,beds,price,cleaning_fee,number_of_reviews,review_scores_rating,reviews_per_month,minimum_nights
13656969,https://www.airbnb.com/rooms/13656969,Brighton - Cozy and Quiet Room in a Clean House,https://a0.muscache.com/im/pictures/8b96fb94-af72-4708-937a-45cdca77aa9a.jpg?aki_policy=large,42.35891,-71.14401,1,1,41,140,7,89,0.16,91
13657486,https://www.airbnb.com/rooms/13657486,"Large, modern 2br, 2ba renovated 6/16 with patio",https://a0.muscache.com/im/pictures/f5253461-711c-4c4c-918e-8d81951c5bce.jpg?aki_policy=large,42.35117,-71.0573,4,2,3999,95,4,100,0.08,180
13672165,https://www.airbnb.com/rooms/13672165,"Open, light-filled condo in South Boston/South End",https://a0.muscache.com/im/pictures/641fbf72-0566-4843-8835-893275d0af65.jpg?aki_policy=large,42.34153,-71.05241,4,3,159,25,0,0,0,91
13675884,https://www.airbnb.com/rooms/13675884,Near Redline & Commuter Rail Renovated Clean Sunny,https://a0.muscache.com/im/pictures/bc623fc8-35b4-4a50-be20-0f3c4603aec6.jpg?aki_policy=large,42.30536,-71.07221,1,1,38,40,2,100,0.04,91
13684319,https://www.airbnb.com/rooms/13684319,Quiet room Peaceful neighborhood Close to Harvard,https://a0.muscache.com/im/pictures/7050ea39-cd7e-43fe-b432-4fc430bf0bc1.jpg?aki_policy=large,42.35972,-71.1455,1,1,40,140,8,98,0.17,91
13686161,https://www.airbnb.com/rooms/13686161,Sonder | Winthrop Square | Warm 1BR,https://a0.muscache.com/im/pictures/ed8eb5ab-dc62-4fba-959b-00ec8ecc4f1a.jpg?aki_policy=large,42.35548,-71.05809,3,2,96,95,46,90,0.98,30
13697676,https://www.airbnb.com/rooms/13697676,Calm and cozy room in clean Apt,https://z1.muscache.cn/im/pictures/b69426b3-3c17-42f8-960e-54e1074894d3.jpg?aki_policy=large,42.23679,-71.13133,1,1,35,0,9,87,0.23,91
13714817,https://www.airbnb.com/rooms/13714817,Abigayle's Bed and Breakfast M263 Q3a,https://a0.muscache.com/im/pictures/1d06b8bc-eff0-477d-b61d-422be103650a.jpg?aki_policy=large,42.35021,-71.09801,2,1,170,30,59,98,1.28,2
13719227,https://www.airbnb.com/rooms/13719227,Peaceful neighborhood Quiet room Close to Harvard,https://a0.muscache.com/im/pictures/a10473f8-fc39-43d6-9b1a-6b0b7563132d.jpg?aki_policy=large,42.36051,-71.1449,1,1,40,140,6,96,0.13,91
13723404,https://www.airbnb.com/rooms/13723404,Sonder | Winthrop Square | Modern 1BR,https://a0.muscache.com/im/pictures/b9316ae7-bc19-4361-b792-6df805d05a25.jpg?aki_policy=large,42.35525,-71.05773,2,1,104,95,57,90,1.21,30
13762650,https://www.airbnb.com/rooms/13762650,"Lux 1BR in Chinatown w/WiFi, Gym",https://a0.muscache.com/im/pictures/4669ff97-700a-4b74-97c5-5551b64b7be1.jpg?aki_policy=large,42.34961,-71.06027,3,2,199,100,0,0,0,91
13796564,https://www.airbnb.com/rooms/13796564,Marie's Pied a Terre,https://a0.muscache.com/im/pictures/74875388-602f-478b-a740-1a1926a9e7ca.jpg?aki_policy=large,42.32404,-71.08,2,1,75,0,4,90,0.09,91
13810937,https://www.airbnb.com/rooms/13810937,1 Bedroom in Beacon Hill,https://a0.muscache.com/im/pictures/0b408e9a-ab2a-47d8-a134-0c9e32acb832.jpg?aki_policy=large,42.36047,-71.06954,1,1,85,10,2,90,0.04,91
13829133,https://www.airbnb.com/rooms/13829133,Sunny studio in JP!,https://a0.muscache.com/im/pictures/a6079bc7-9731-4594-aed0-c2bceb9b28ec.jpg?aki_policy=large,42.31784,-71.10833,2,1,108,30,215,99,4.89,1
13830152,https://www.airbnb.com/rooms/13830152,Room in a house 3 min to T stop-10 min to downtown,https://a0.muscache.com/im/pictures/484a500a-3b5b-4b5b-9048-f4a89979cc4b.jpg?aki_policy=large,42.38391,-71.07879,2,1,80,45,28,97,0.6,28
13863117,https://www.airbnb.com/rooms/13863117,Cozy room(A) near T and downtown Boston,https://a0.muscache.com/im/pictures/9739f352-f164-44a1-8eb6-bb8424bad0ee.jpg?aki_policy=large,42.33898,-71.0509,2,1,89,30,26,85,0.54,3
13864415,https://www.airbnb.com/rooms/13864415,"Comfy room (C) near T, convention center, downtown",https://a0.muscache.com/im/pictures/176088bb-32e5-4bbc-a9f3-3672cbb31780.jpg?aki_policy=large,42.33919,-71.04967,2,1,89,50,35,86,0.74,91
13866351,https://www.airbnb.com/rooms/13866351,Beautiful and Cozy Entire Apt in Boston,https://a0.muscache.com/im/pictures/6837cdce-ff77-4b86-8ae6-c019c9f54811.jpg?aki_policy=large,42.30003,-71.0788,8,6,190,40,62,98,1.93,3
13874533,https://www.airbnb.com/rooms/13874533,MiniStudio w/Parking Close to Dwntn,https://a0.muscache.com/im/pictures/1d86bc50-f66f-44de-9092-18036b9f8e8b.jpg?aki_policy=large,42.37566,-71.03266,2,1,129,25,216,93,4.6,91
13883902,https://www.airbnb.com/rooms/13883902,1 bedroom apt close to Airport and Downtown,https://a0.muscache.com/im/pictures/dae3ad30-3407-42f2-bfca-f83aa2c56dab.jpg?aki_policy=large,42.3689,-71.03647,2,1,97,50,27,89,0.57,5
13907143,https://www.airbnb.com/rooms/13907143,Bright and very spacious private room,https://a0.muscache.com/im/pictures/2293a7fa-65b2-402f-8aa1-ad14b363b581.jpg?aki_policy=large,42.23615,-71.12722,2,1,47,15,7,97,0.15,91
13908031,https://www.airbnb.com/rooms/13908031,"Modern Room, Private Bath near airport & city",https://a0.muscache.com/im/pictures/3c81fe77-8116-4e3e-a36a-f4a5c16a0b55.jpg?aki_policy=large,42.3686,-71.03379,2,1,105,10,142,97,2.98,1
13924495,https://www.airbnb.com/rooms/13924495,"4B2B Near T, Boston downtown, Convention Center",https://a0.muscache.com/im/pictures/e92f08bd-fd9d-48a2-b324-05b4b59760de.jpg?aki_policy=large,42.33898,-71.05089,8,4,499,200,42,86,0.9,3
13926284,https://www.airbnb.com/rooms/13926284,"Beacon Hill Apt, close to Red line and Downtown",https://a0.muscache.com/im/pictures/50b03c40-adad-4f1c-9891-9792f5d6be78.jpg?aki_policy=large,42.36011,-71.06885,4,1,150,15,2,100,0.04,91
13927765,https://www.airbnb.com/rooms/13927765,Beautiful Parkside Boston Apartment,https://a0.muscache.com/im/pictures/f7dcea68-ca3a-4579-8d55-497d3180bb87.jpg?aki_policy=large,42.29133,-71.06829,4,2,195,100,77,98,1.62,91
13937181,https://www.airbnb.com/rooms/13937181,Private Room in Cozy Home,https://a0.muscache.com/im/pictures/b0b234e4-85ad-4f0f-92ac-4da81255c91d.jpg?aki_policy=large,42.27636,-71.13643,2,1,45,0,101,98,2.13,2
13951579,https://www.airbnb.com/rooms/13951579,TWO FLOOR CONDO W/ PRIVATE DECK & ROOF DECK,https://a0.muscache.com/im/pictures/83821974-8482-4656-a807-eb500ff5024b.jpg?aki_policy=large,42.38227,-71.06999,6,2,219,50,17,94,0.46,91
13959444,https://www.airbnb.com/rooms/13959444,Beautiful Boston Brownstone,https://a0.muscache.com/im/pictures/97c34dbb-2f9c-4404-a3d3-266dda68294a.jpg?aki_policy=large,42.34019,-71.08245,4,2,300,95,52,100,1.1,3
13972298,https://www.airbnb.com/rooms/13972298,"Devonshire Place, Lux 2Bed Dwtwn Financial Area",https://a0.muscache.com/im/pictures/663adae1-f929-4f02-bc0a-fe073f20b3f4.jpg?aki_policy=large,42.35929,-71.0586,4,3,179,0,1,80,0.03,91
13978700,https://www.airbnb.com/rooms/13978700,Luxury Sunny Hill Suite G 3,https://a0.muscache.com/im/pictures/7aeddf9d-ec22-4e12-a622-8edf330a4fc7.jpg?aki_policy=large,42.31077,-71.08627,6,4,450,500,9,80,0.2,28
13993185,https://www.airbnb.com/rooms/13993185,Charming Beacon Hill One Bedroom,https://a0.muscache.com/im/pictures/5de3b231-22ae-459a-bee0-ee4b982717ca.jpg?aki_policy=large,42.35981,-71.06882,3,1,190,65,210,97,4.43,28
14035943,https://www.airbnb.com/rooms/14035943,Gorgeous unique 3BR/3BA duplex North End. (MG-1),https://a0.muscache.com/im/pictures/04781fc7-6623-49a1-9bd3-2e722ece8b55.jpg?aki_policy=large,42.36424,-71.0526,7,4,349,135,105,95,2.41,2
14057466,https://www.airbnb.com/rooms/14057466,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",https://a0.muscache.com/im/pictures/ac2c33e3-ef70-42ed-80bc-b4bdff58ef15.jpg?aki_policy=large,42.31316,-71.11279,4,2,150,100,112,94,2.39,5
14071446,https://www.airbnb.com/rooms/14071446,Twins in a peaceful room.,https://a0.muscache.com/im/pictures/6fbc7197-fef1-4b2b-a510-a05eaec41ad6.jpg?aki_policy=large,42.3225,-71.11476,2,2,65,0,8,100,0.17,91
14086516,https://www.airbnb.com/rooms/14086516,# friendly family home,https://a0.muscache.com/im/pictures/f6a499bf-c31d-4e90-968b-2fb9a30f694a.jpg?aki_policy=large,42.27514,-71.0774,3,2,55,20,30,99,0.63,1
14086550,https://www.airbnb.com/rooms/14086550,3rd flr hide-away in beautiful home in Central JP,https://a0.muscache.com/im/pictures/7141a7a4-d1b4-4660-a028-e788e71201e2.jpg?aki_policy=large,42.31236,-71.11722,2,1,120,65,84,97,1.89,3
14091605,https://www.airbnb.com/rooms/14091605,⍟ Lofty South End Room with Street Parking! ⍟,https://a0.muscache.com/im/pictures/4ffb9b39-5154-4a55-b6d6-17d7b8ae69cb.jpg?aki_policy=large,42.34071,-71.07406,2,1,25,20,100,96,2.11,1
14104621,https://www.airbnb.com/rooms/14104621,"Simple, comfortable and convenient",https://a0.muscache.com/im/pictures/162d8e89-b655-4797-9e1d-70296bee9ba8.jpg?aki_policy=large,42.36592,-71.05314,2,1,200,0,10,98,0.21,91
14105971,https://www.airbnb.com/rooms/14105971,Tranquil Treetop Loft,https://a0.muscache.com/im/pictures/c9bccd10-bb82-41d1-87fa-72922ba30ee5.jpg?aki_policy=large,42.30906,-71.11142,3,1,129,60,219,99,4.64,1
14109003,https://www.airbnb.com/rooms/14109003,"3rd floor condo, 2 bedrooms, 2 decks",https://a0.muscache.com/im/pictures/9d2459d5-ca82-4ccf-b025-193d49e6fc9e.jpg?aki_policy=large,42.32268,-71.11562,4,4,117,15,0,0,0,91
14196181,https://www.airbnb.com/rooms/14196181,#Safe Base Near Boston Medical secluded entrance T,https://a0.muscache.com/im/pictures/9030050a-d1d1-4519-ab06-ede94547e074.jpg?aki_policy=large,42.33646,-71.08363,6,2,94,95,134,94,3.03,1
14204600,https://www.airbnb.com/rooms/14204600,North End 2 BR | 1 BA Duplex in Little Italy,https://a0.muscache.com/im/pictures/00db22ed-ed67-4c30-bffd-8f12352c7baf.jpg?aki_policy=large,42.36704,-71.05376,6,2,275,145,171,98,3.64,2
14216000,https://www.airbnb.com/rooms/14216000,"Longfellow Place, Lux 1Bd West End/Beacon Hill*",https://a0.muscache.com/im/pictures/577d9d40-1336-4700-94fd-143108b260cc.jpg?aki_policy=large,42.36262,-71.06591,2,2,219,0,3,100,0.06,91
14216691,https://www.airbnb.com/rooms/14216691,"Longfellow Place, Lux 1 Bd West End/Beacon Hill*",https://a0.muscache.com/im/pictures/73577b32-8ba6-45c5-a11f-f1f21baeff92.jpg?aki_policy=large,42.36454,-71.06529,2,1,195,0,1,100,0.18,91
14237196,https://www.airbnb.com/rooms/14237196,Lovely garden level studio steps to transportation,https://a0.muscache.com/im/pictures/4caef6d1-4a36-46fc-90c6-b4ab52a097db.jpg?aki_policy=large,42.34932,-71.06682,4,2,118,110,67,96,1.48,28
14242888,https://www.airbnb.com/rooms/14242888,Blue Family  bedroom,https://a0.muscache.com/im/pictures/a63ae1c7-174f-4653-987d-983e383aa943.jpg?aki_policy=large,42.2749,-71.07707,3,2,55,20,65,95,1.39,1
14254537,https://www.airbnb.com/rooms/14254537,Luxury condo in the heart of JP,https://a0.muscache.com/im/pictures/ee870a31-79bb-4b95-86d1-a8c47d7e90f6.jpg?aki_policy=large,42.31121,-71.11191,3,1,200,75,13,97,0.28,4
14303090,https://www.airbnb.com/rooms/14303090,Cozy Remodeled Compact  Apartment,https://a0.muscache.com/im/pictures/8078aaff-ab93-4e89-ba71-ce4b24a73da2.jpg?aki_policy=large,42.27232,-71.1625,4,2,125,60,111,89,2.37,1
14319414,https://www.airbnb.com/rooms/14319414,Luxury 2BD Southie Condo Near BCEC Prvt Roof Deck,https://a0.muscache.com/im/pictures/29b914fa-546e-48c3-a39d-019c91db5eef.jpg?aki_policy=large,42.33956,-71.05012,4,2,300,75,37,98,0.82,2
14368660,https://www.airbnb.com/rooms/14368660,Private Room - Commonwealth Avenue,https://a0.muscache.com/im/pictures/e0b81b6a-6cdf-4ba2-b6ad-33a6701d7dd8.jpg?aki_policy=large,42.35009,-71.10682,1,1,100,50,14,94,0.3,91
14414473,https://www.airbnb.com/rooms/14414473,Modern living in a conveniently located brownstone,https://a0.muscache.com/im/pictures/2ee6e469-5273-49ff-b6d8-c64df86c90cf.jpg?aki_policy=large,42.33001,-71.09194,2,1,130,75,88,96,1.89,91
14424180,https://www.airbnb.com/rooms/14424180,"Downtown Crossing ARTlab, 2 Bedroom 1 Bath",https://a0.muscache.com/im/pictures/6d531dfb-c4e1-4743-a7b6-beb425be6c07.jpg?aki_policy=large,42.35626,-71.06149,4,2,289,100,33,93,0.73,9
14426987,https://www.airbnb.com/rooms/14426987,Urban oasis: 2 pvt rooms+guest bath,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-14426987-unapproved/original/f30df3ef-d2a1-497b-b3d4-f2645131119c.JPEG?aki_policy=large,42.32673,-71.09283,4,3,145,75,101,99,2.17,2
14452500,https://www.airbnb.com/rooms/14452500,1 Bedroom in prime North End,https://a0.muscache.com/im/pictures/19750fa0-8c2e-4cb3-a521-ef79ff60eb9c.jpg?aki_policy=large,42.36691,-71.05365,2,1,110,0,18,95,0.39,91
14460344,https://www.airbnb.com/rooms/14460344,"Friendly Single Bed near Harvard, BU & BC",https://a0.muscache.com/im/pictures/85b8810e-0751-45c2-86dc-7027b0be9cb8.jpg?aki_policy=large,42.34595,-71.15275,1,1,80,0,8,90,0.17,91
14469894,https://www.airbnb.com/rooms/14469894,Experience ARTlab Back Bay,https://a0.muscache.com/im/pictures/4a71c6a9-d768-496f-a0c0-b702ad60364c.jpg?aki_policy=large,42.34599,-71.08865,3,1,300,100,12,93,0.26,2
14470701,https://www.airbnb.com/rooms/14470701,Renovated near Redline/Commuter Rail 4 Harvard MIT,https://a0.muscache.com/im/pictures/8599ce2f-086a-4f40-a4f5-aecf146d42aa.jpg?aki_policy=large,42.30555,-71.0723,1,1,36,40,3,100,0.07,91
14472483,https://www.airbnb.com/rooms/14472483,Sonder | Financial District | Stunning 2BR,https://a0.muscache.com/im/pictures/977b3798-5a38-4fe9-a37b-c51132f95efd.jpg?aki_policy=large,42.35735,-71.05326,6,3,183,119,86,93,1.88,30
14486237,https://www.airbnb.com/rooms/14486237,Boston @ Its Finest,https://a0.muscache.com/im/pictures/c78aca34-8603-409d-9874-28c6196d79b0.jpg?aki_policy=large,42.34737,-71.08906,3,1,125,100,24,98,0.52,10
14531631,https://www.airbnb.com/rooms/14531631,2 Purrfect Cat Co-Hosts Look Forward 2 Meeting U!,https://a0.muscache.com/im/pictures/1d055a7c-3018-4585-9691-8caccb1fe1c3.jpg?aki_policy=large,42.30776,-71.10478,6,3,150,85,16,99,0.41,2
14538087,https://www.airbnb.com/rooms/14538087,Charming north end 2brm w/ private deck,https://a0.muscache.com/im/pictures/2f1aeb77-fa0c-4f4b-9e6e-69cc1c209120.jpg?aki_policy=large,42.3661,-71.05192,5,2,196,85,192,92,4.23,3
14539326,https://www.airbnb.com/rooms/14539326,Andrew Sq Room Close to T&Shops 2,https://a0.muscache.com/im/pictures/c963caff-97d6-4d32-a1f6-128437e9866c.jpg?aki_policy=large,42.32457,-71.05838,1,1,75,150,3,93,0.07,91
14566378,https://www.airbnb.com/rooms/14566378,Convenient Location Private 1 Bdr 1st Floor Apt,https://a0.muscache.com/im/pictures/252f7dbe-d7dd-4756-9576-6eb366363807.jpg?aki_policy=large,42.31742,-71.10957,2,1,150,75,50,99,1.91,3
14566386,https://www.airbnb.com/rooms/14566386,Fully-Equipped Private 1 Bedroom 2nd Floor Apt,https://a0.muscache.com/im/pictures/d8a9e383-1138-4463-853e-fa29cbecd70f.jpg?aki_policy=large,42.31817,-71.11,3,1,160,75,133,98,2.97,3
14573951,https://www.airbnb.com/rooms/14573951,Welcoming 2 Bedroom Apt - Close proximity to MBTA,https://a0.muscache.com/im/pictures/75bf8f92-c33b-4d4e-bc62-01df9959fab3.jpg?aki_policy=large,42.30001,-71.11241,4,2,122,80,96,100,2.16,2
14585335,https://www.airbnb.com/rooms/14585335,SPACIOUS TOWNHOUSE with Essential Amenities,https://a0.muscache.com/im/pictures/bc44aad2-1b36-4398-95e6-bb9e1c1fd81b.jpg?aki_policy=large,42.27519,-71.0687,6,4,165,65,45,94,1.01,2
14600925,https://www.airbnb.com/rooms/14600925,Comfy & Private Room w/ Airbed by the Red Line!,https://a0.muscache.com/im/pictures/89b74532-97da-4324-8ee0-5532ceeb15a2.jpg?aki_policy=large,42.30399,-71.07042,1,1,32,50,9,87,0.2,30
14603013,https://www.airbnb.com/rooms/14603013,Back Bay Pied a Terre. Fabulous location!,https://a0.muscache.com/im/pictures/fa6d4bb2-09f9-45a8-aae1-ef9a9d512e89.jpg?aki_policy=large,42.35386,-71.07529,2,1,110,75,162,99,3.53,91
14677678,https://www.airbnb.com/rooms/14677678,Charming 3 BR Home in Quiet Boston Neighborhood,https://a0.muscache.com/im/pictures/f1358d58-781d-4ce9-8418-e75cb16cd12d.jpg?aki_policy=large,42.29561,-71.14608,6,4,250,100,37,100,0.81,32
14682588,https://www.airbnb.com/rooms/14682588,Be in the Heart of Boston,https://a0.muscache.com/im/pictures/031db551-fb35-4570-aff9-4a35328bb9ad.jpg?aki_policy=large,42.34699,-71.08886,3,1,225,100,43,97,0.93,10
14682931,https://www.airbnb.com/rooms/14682931,"Charming room, in hip JP near The T  #2",https://a0.muscache.com/im/pictures/61a9ed58-e711-42d6-af6f-34c3b3e86d18.jpg?aki_policy=large,42.31765,-71.10049,1,1,72,50,197,98,4.3,7
14686119,https://www.airbnb.com/rooms/14686119,Stay with Fun Family ( twin size bed),https://a0.muscache.com/im/pictures/3638ca40-8e5a-4034-bc7c-b4d66cba058d.jpg?aki_policy=large,42.27399,-71.07229,1,1,28,0,8,90,0.19,29
14704252,https://www.airbnb.com/rooms/14704252,Modern 3.5 BR Single Family Home,https://a0.muscache.com/im/pictures/f72bd31f-8db9-43ea-984e-5f126e11250a.jpg?aki_policy=large,42.33369,-71.05272,6,3,800,200,17,98,0.43,2
14744481,https://www.airbnb.com/rooms/14744481,Sonder | Winthrop Square | Simple Studio,https://a0.muscache.com/im/pictures/ed8e2dc2-ce9b-4790-9ed7-dc15f246ca02.jpg?aki_policy=large,42.35392,-71.05908,2,1,93,82,28,90,0.61,30
14744525,https://www.airbnb.com/rooms/14744525,Sonder | Financial District | Modern 2BR,https://a0.muscache.com/im/pictures/20a33239-08cc-4284-96af-19197fe63801.jpg?aki_policy=large,42.3581,-71.05491,6,3,111,119,52,93,1.14,30
14747561,https://www.airbnb.com/rooms/14747561,Very Affordable & Cozy Room with Airbed!,https://a0.muscache.com/im/pictures/cbeb2f57-19e5-4d50-a74d-d5f50037ddcc.jpg?aki_policy=large,42.30423,-71.07256,1,1,35,50,7,91,0.16,30
14770892,https://www.airbnb.com/rooms/14770892,"Victorian Charm, Modern Living: South End/Back Bay",https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-14770892-unapproved/original/d8fb03f3-d7ef-4a36-88b4-d7500fc69709.JPEG?aki_policy=large,42.34337,-71.06951,4,2,395,99,139,99,3.03,2
14778561,https://www.airbnb.com/rooms/14778561,"Mt Restmore, COZY spacious and Clean",https://a0.muscache.com/im/pictures/13c111ac-380b-4dee-ba10-aefa31f681b3.jpg?aki_policy=large,42.25261,-71.11616,1,1,50,35,40,92,0.87,2
14820482,https://www.airbnb.com/rooms/14820482,Historic townhouse in the heart of Boston,https://a0.muscache.com/im/pictures/164bf544-baa6-4f49-87a5-80f48f25bd7b.jpg?aki_policy=large,42.349,-71.06888,7,4,463,175,106,96,2.35,3
14824684,https://www.airbnb.com/rooms/14824684,Abigayle's Bed and Breakfast M263 King/Singles,https://a0.muscache.com/im/pictures/272e2c18-e68f-46cc-b923-24fc6fe682e5.jpg?aki_policy=large,42.35046,-71.10162,2,2,175,30,46,99,1,2
14825159,https://www.airbnb.com/rooms/14825159,Abigayle's Bed and Breakfast Single M263 S3,https://a0.muscache.com/im/pictures/08efcb0f-8bcd-4fac-a317-5694b683d72e.jpg?aki_policy=large,42.34992,-71.09619,1,1,130,30,49,98,1.08,2
14843050,https://www.airbnb.com/rooms/14843050,The apartment you were looking for!,https://a0.muscache.com/im/pictures/892dd156-1e78-426c-b923-d355eb4d4a37.jpg?aki_policy=large,42.34044,-71.05083,2,1,125,0,33,97,0.72,1
14873100,https://www.airbnb.com/rooms/14873100,"Large room, 2nd floor, wood floor",https://a0.muscache.com/im/pictures/5772196f-6c55-44f0-aff5-9ebf91f1c33f.jpg?aki_policy=large,42.33034,-71.05802,2,1,75,0,73,90,1.62,5
14881840,https://www.airbnb.com/rooms/14881840,Modern hot spot studio,https://a0.muscache.com/im/pictures/7f9c550e-c98f-40cb-8557-b17960fe2d57.jpg?aki_policy=large,42.3513,-71.12314,4,2,179,15,8,96,0.18,91
14897997,https://www.airbnb.com/rooms/14897997,Sonder | Financial District | Chic 2BR,https://a0.muscache.com/im/pictures/fa0e4b59-a15c-4a24-bc71-e04cc35b533e.jpg?aki_policy=large,42.35859,-71.05514,6,3,111,119,56,94,1.23,30
14900386,https://www.airbnb.com/rooms/14900386,Large Room near Boston Landing/Harvard Sq,https://a0.muscache.com/im/pictures/a22f96fb-85eb-4589-8713-1d73ac3c34a4.jpg?aki_policy=large,42.35424,-71.14111,3,2,88,5,13,95,0.29,91
14918032,https://www.airbnb.com/rooms/14918032,Luxurious and Spacious 3 BR private apt near train,https://a0.muscache.com/im/pictures/6bd58aa1-08a3-4f57-8bc8-c39bd34a93e6.jpg?aki_policy=large,42.37705,-71.03119,8,3,359,100,48,95,1.06,91
14924831,https://www.airbnb.com/rooms/14924831,"New Construction Comfort, Easy To Get Everywhere",https://a0.muscache.com/im/pictures/9e30de6e-ff8b-4165-b7ef-32e2400edef1.jpg?aki_policy=large,42.38192,-71.06884,1,1,190,20,22,100,0.49,3
14928081,https://www.airbnb.com/rooms/14928081,Rozinante,https://a0.muscache.com/im/pictures/ebb3614f-7382-4529-9625-4921d87ca799.jpg?aki_policy=large,42.36992,-71.06126,4,2,289,0,5,100,0.15,1
14928666,https://www.airbnb.com/rooms/14928666,Pied-à-Terre on The Hill,https://a0.muscache.com/im/pictures/81570a95-4d0c-45f5-b573-43e6c6befed5.jpg?aki_policy=large,42.35918,-71.06422,2,1,140,20,3,93,0.07,91
14936017,https://www.airbnb.com/rooms/14936017,☆SPECTACULAR CONDO☆ minutes from downtown!,https://a0.muscache.com/im/pictures/68e6c6b1-6818-4e48-b5cd-4dba0aeba43a.jpg?aki_policy=large,42.36804,-71.0382,2,1,60,30,245,97,5.38,91
14943350,https://www.airbnb.com/rooms/14943350,219 on the Ocean with Private Bath,https://a0.muscache.com/im/pictures/1b18fc57-5a01-46d2-9b39-c366090a1423.jpg?aki_policy=large,42.30903,-71.04681,2,1,97,26,202,99,4.44,1
14950089,https://www.airbnb.com/rooms/14950089,"""Casita"" on the Water",https://a0.muscache.com/im/pictures/e94a13dd-d4ea-4acc-9820-9c5e3c942dae.jpg?aki_policy=large,42.3715,-71.05983,2,1,245,0,36,97,0.8,1
14950328,https://www.airbnb.com/rooms/14950328,"""Port"" View",https://a0.muscache.com/im/pictures/6cc74773-8e5f-444a-a88a-3460fff552dd.jpg?aki_policy=large,42.36993,-71.06139,2,1,245,0,44,95,0.97,1
14950378,https://www.airbnb.com/rooms/14950378,Sea Chalet,https://a0.muscache.com/im/pictures/63ad0dc4-c4c0-4e61-b6cf-ad85b319a05a.jpg?aki_policy=large,42.37164,-71.06092,2,1,245,0,24,96,0.53,1
14950476,https://www.airbnb.com/rooms/14950476,Inn the Moment,https://a0.muscache.com/im/pictures/8e206285-c537-4248-b3b6-545b55160f4a.jpg?aki_policy=large,42.37208,-71.06134,4,2,289,0,6,87,0.13,1
14970501,https://www.airbnb.com/rooms/14970501,"CDC cleaning, Modern, Spacious, 2Bedroom + Balcony",https://a0.muscache.com/im/pictures/4df75afc-fd08-4561-a51a-37069324ee24.jpg?aki_policy=large,42.347,-71.13798,5,2,140,100,40,89,0.88,32
14991767,https://www.airbnb.com/rooms/14991767,My Flat on Braddock M366,https://a0.muscache.com/im/pictures/e130a351-8001-421a-939b-189306b5870d.jpg?aki_policy=large,42.34401,-71.07813,4,3,198,135,26,98,0.59,3
14993599,https://www.airbnb.com/rooms/14993599,"Enjoy private entrance and bath, walk to subway.",https://a0.muscache.com/im/pictures/a72b953d-ea42-4e2b-a672-ae502b65fc41.jpg?aki_policy=large,42.31086,-71.04945,2,1,105,0,98,99,2.18,3
14995433,https://www.airbnb.com/rooms/14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,https://a0.muscache.com/im/pictures/7e8f54e7-109c-4473-bf4b-293989da0257.jpg?aki_policy=large,42.3494,-71.06062,3,2,199,50,7,100,0.16,91
15016872,https://www.airbnb.com/rooms/15016872,Washer+Dryer+Parking!*Private suite*Cul de sac*,https://a0.muscache.com/im/pictures/3e3fe739-41cc-4bd1-a6c9-b716a878ead4.jpg?aki_policy=large,42.34286,-71.157,2,2,75,85,115,99,3.47,3
15018607,https://www.airbnb.com/rooms/15018607,"Cute 1 bedroom in East Boston,  close to airport",https://a0.muscache.com/im/pictures/a6fe3f03-d30d-4aae-afd7-c6e55757463b.jpg?aki_policy=large,42.3699,-71.03773,4,2,120,30,264,96,5.81,1
15020558,https://www.airbnb.com/rooms/15020558,Spacious & Elegant Charlestown Condo Near Downtown,https://a0.muscache.com/im/pictures/1be5dcb7-44de-4314-bc43-670f36836721.jpg?aki_policy=large,42.37948,-71.06512,3,1,193,39,13,98,0.29,91
15041925,https://www.airbnb.com/rooms/15041925,Walk to Head of the Charles ! Lrg Private bedroom,https://a0.muscache.com/im/pictures/260863ec-94b9-4aa5-983d-aa3fda1c2d7a.jpg?aki_policy=large,42.35365,-71.14681,2,1,90,65,7,91,0.15,91
15048978,https://www.airbnb.com/rooms/15048978,Boston South End Condo - Loft & Working Wood Stove,https://a0.muscache.com/im/pictures/70c2f2c4-7c45-4ab5-815b-3f867e04ac95.jpg?aki_policy=large,42.33616,-71.07479,4,1,135,95,127,98,2.91,29
15068710,https://www.airbnb.com/rooms/15068710,"1 BR Lux Furn Apt, WiFi, On-Site Parking, & View",https://a0.muscache.com/im/pictures/87fffe0a-c704-41ae-8ce5-7bc948b58183.jpg?aki_policy=large,42.33497,-71.04463,2,1,195,0,113,99,2.52,28
15071378,https://www.airbnb.com/rooms/15071378,"Dalton Street, Luxury 1bd Apartment",https://a0.muscache.com/im/pictures/ee960a6b-f324-41a7-89be-17acd032ae16.jpg?aki_policy=large,42.34685,-71.0842,2,1,255,0,0,0,0,91
15071413,https://www.airbnb.com/rooms/15071413,☆FABULOUS CONDO☆ minutes from downtown!,https://a0.muscache.com/im/pictures/dfc72ff8-41e0-44f6-bbb9-77f6ba9159bc.jpg?aki_policy=large,42.36544,-71.03185,2,1,60,30,276,96,6.11,91
